req_ts,unique_id,railroad,origination_time,trip_id,train_no,route,direction,stop,scheduled_arrival_time,arrival_time,scheduled_departure_time,departure_time,schedule_relationship,trip_schedule_relationship,inferred_from_schedule
1785583110,MBTA|20260801|6614|SouthBase-830428-6614,MBTA,1785582000,SouthBase-830428-6614,6614,Fairmount Line,Inbound,Uphams Corner,1785583020,1785583125,1785583020,1785583125,SCHEDULED,SCHEDULED,False
1785583230,MBTA|20260801|6614|SouthBase-830428-6614,MBTA,1785582000,SouthBase-830428-6614,6614,Fairmount Line,Inbound,Newmarket,1785583140,1785583255,1785583140,1785583255,SCHEDULED,SCHEDULED,False
1785583860,MBTA|20260801|6614|SouthBase-830428-6614,MBTA,1785582000,SouthBase-830428-6614,6614,Fairmount Line,Inbound,South Station,1785583800,1785583747,1785583800,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Newburyport,1785582420,1785582420,1785582420,1785582420,SCHEDULED,SCHEDULED,True
1785582900,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Rowley,1785582840,1785582862,1785582840,1785582862,SCHEDULED,SCHEDULED,False
1785583230,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Ipswich,1785583200,1785583209,1785583200,1785583209,SCHEDULED,SCHEDULED,False
1785583620,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Hamilton/Wenham,1785583560,1785583586,1785583560,1785583586,SCHEDULED,SCHEDULED,False
1785583860,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,North Beverly,1785583800,1785583819,1785583800,1785583819,SCHEDULED,SCHEDULED,False
1785584220,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Beverly,1785584160,1785584191,1785584160,1785584191,SCHEDULED,SCHEDULED,False
1785584520,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Salem,1785584400,1785584413,1785584400,1785584413,SCHEDULED,SCHEDULED,False
1785584880,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Swampscott,1785584820,1785584842,1785584820,1785584842,SCHEDULED,SCHEDULED,False
1785585030,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Lynn Interim,1785585000,1785585000,1785585000,1785585000,SCHEDULED,SCHEDULED,False
1785585630,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,Chelsea,1785585600,1785585595,1785585600,1785585645,SCHEDULED,SCHEDULED,False
1785586170,MBTA|20260801|5116|NorthBase-825515-5116,MBTA,1785582420,NorthBase-825515-5116,5116,Newburyport/Rockport Line,Inbound,North Station,1785586560,1785586188,1785586560,,SCHEDULED,SCHEDULED,False
1785582720,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Worcester,1785582600,,1785582600,1785582714,SCHEDULED,SCHEDULED,False
1785583440,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Grafton,1785583320,1785583398,1785583320,1785583398,SCHEDULED,SCHEDULED,False
1785583740,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Westborough,1785583560,1785583708,1785583560,1785583708,SCHEDULED,SCHEDULED,False
1785584280,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Southborough,1785584100,1785584235,1785584100,1785584235,SCHEDULED,SCHEDULED,False
1785584550,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Ashland,1785584340,1785584514,1785584340,1785584514,SCHEDULED,SCHEDULED,False
1785585390,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Framingham,1785584880,1785585349,1785584880,1785585349,SCHEDULED,SCHEDULED,False
1785585720,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,West Natick,1785585240,1785585692,1785585240,1785585692,SCHEDULED,SCHEDULED,False
1785586050,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Natick Center,1785585540,1785586002,1785585540,1785586002,SCHEDULED,SCHEDULED,False
1785586230,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Wellesley Square,1785585840,1785586211,1785585840,1785586261,SCHEDULED,SCHEDULED,False
1785586680,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Wellesley Hills,1785586020,1785586653,1785586020,1785586653,SCHEDULED,SCHEDULED,False
1785587010,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Wellesley Farms,1785586140,1785586963,1785586140,1785586963,SCHEDULED,SCHEDULED,False
1785587250,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Auburndale,1785586380,1785587211,1785586380,1785587211,SCHEDULED,SCHEDULED,False
1785587400,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,West Newton,1785586560,1785587371,1785586560,1785587371,SCHEDULED,SCHEDULED,False
1785587580,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Newtonville,1785586740,1785587552,1785586740,1785587552,SCHEDULED,SCHEDULED,False
1785587910,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Boston Landing,1785587040,1785587868,1785587040,1785587918,SCHEDULED,SCHEDULED,False
1785588390,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Lansdowne,1785587340,1785588358,1785587340,1785588358,SCHEDULED,SCHEDULED,False
1785588540,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,Back Bay,1785587820,1785588530,1785587820,1785588530,SCHEDULED,SCHEDULED,False
1785588990,MBTA|20260801|5520|SouthBase-825446-5520,MBTA,1785582600,SouthBase-825446-5520,5520,Framingham/Worcester Line,Inbound,South Station,1785588180,1785588977,1785588180,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,South Station,1785582600,1785582600,1785582600,1785582600,SCHEDULED,SCHEDULED,True
1785583950,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,Quincy Center,1785583500,1785583930,1785583500,1785583930,SCHEDULED,SCHEDULED,False
1785584490,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,Weymouth Landing/East Braintree,1785584040,1785584474,1785584040,1785584474,SCHEDULED,SCHEDULED,False
1785584850,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,East Weymouth,1785584340,1785584848,1785584340,1785584848,SCHEDULED,SCHEDULED,False
1785585060,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,West Hingham,1785584520,1785585055,1785584520,1785585055,SCHEDULED,SCHEDULED,False
1785585360,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,Nantasket Junction,1785584820,1785585335,1785584820,1785585335,SCHEDULED,SCHEDULED,False
1785585540,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,Cohasset,1785585000,1785585520,1785585000,1785585520,SCHEDULED,SCHEDULED,False
1785585960,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,North Scituate,1785585420,1785585965,1785585420,1785585965,SCHEDULED,SCHEDULED,False
1785586320,MBTA|20260801|6057|SouthBase-793239-6057,MBTA,1785582600,SouthBase-793239-6057,6057,Greenbush Line,Outbound,Greenbush,1785586020,1785586334,1785586020,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,South Station,1785582900,1785582900,1785582900,1785582900,SCHEDULED,SCHEDULED,True
1785583350,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Back Bay,1785583200,1785583258,1785583200,1785583308,SCHEDULED,SCHEDULED,False
1785583500,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Ruggles,1785583380,1785583481,1785583380,1785583481,SCHEDULED,SCHEDULED,False
1785583860,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Forest Hills,1785583680,1785583822,1785583680,1785583822,SCHEDULED,SCHEDULED,False
1785584010,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Roslindale Village,1785583860,1785583990,1785583860,1785583990,SCHEDULED,SCHEDULED,False
1785584130,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Bellevue,1785584040,1785584110,1785584040,1785584110,SCHEDULED,SCHEDULED,False
1785584250,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Highland,1785584160,1785584231,1785584160,1785584231,SCHEDULED,SCHEDULED,False
1785584340,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,West Roxbury,1785584280,1785584321,1785584280,1785584321,SCHEDULED,SCHEDULED,False
1785584580,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Hersey,1785584580,1785584580,1785584580,1785584580,SCHEDULED,SCHEDULED,False
1785584790,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Needham Junction,1785584760,1785584771,1785584760,1785584771,SCHEDULED,SCHEDULED,False
1785584910,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Needham Center,1785585000,1785584910,1785585000,1785585000,SCHEDULED,SCHEDULED,False
1785585150,MBTA|20260801|5617|SouthBase-830442-5617,MBTA,1785582900,SouthBase-830442-5617,5617,Needham Line,Outbound,Needham Heights,1785585300,1785585168,1785585300,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,Lowell,1785583320,1785583320,1785583320,1785583320,SCHEDULED,SCHEDULED,True
1785583890,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,North Billerica,1785583800,1785583871,1785583800,1785583871,SCHEDULED,SCHEDULED,False
1785584310,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,Wilmington,1785584220,1785584303,1785584220,1785584303,SCHEDULED,SCHEDULED,False
1785584550,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,Anderson/Woburn,1785584460,1785584531,1785584460,1785584531,SCHEDULED,SCHEDULED,False
1785584910,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,Winchester Center,1785584820,1785584889,1785584820,1785584889,SCHEDULED,SCHEDULED,False
1785585000,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,Wedgemere,1785584940,1785584991,1785584940,1785584991,SCHEDULED,SCHEDULED,False
1785585150,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,West Medford,1785585180,1785585156,1785585180,1785585206,SCHEDULED,SCHEDULED,False
1785585870,MBTA|20260801|5316|NorthBase-825549-5316,MBTA,1785583320,NorthBase-825549-5316,5316,Lowell Line,Inbound,North Station,1785586020,1785585875,1785586020,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,North Station,1785583800,1785583800,1785583800,1785583800,SCHEDULED,SCHEDULED,True
1785584520,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Chelsea,1785584460,1785584470,1785584460,1785584470,SCHEDULED,SCHEDULED,False
1785585150,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Lynn Interim,1785585120,1785585137,1785585120,1785585137,SCHEDULED,SCHEDULED,False
1785585360,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Swampscott,1785585300,1785585338,1785585300,1785585338,SCHEDULED,SCHEDULED,False
1785585810,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Salem,1785585720,1785585772,1785585720,1785585772,SCHEDULED,SCHEDULED,False
1785586020,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Beverly,1785585960,1785585989,1785585960,1785585989,SCHEDULED,SCHEDULED,False
1785586350,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,North Beverly,1785586260,1785586299,1785586260,1785586299,SCHEDULED,SCHEDULED,False
1785586560,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Hamilton/Wenham,1785586500,1785586516,1785586500,1785586516,SCHEDULED,SCHEDULED,False
1785587040,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Ipswich,1785586860,1785586981,1785586860,1785586981,SCHEDULED,SCHEDULED,False
1785587370,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Rowley,1785587160,1785587325,1785587160,1785587325,SCHEDULED,SCHEDULED,False
1785587940,MBTA|20260801|5121|NorthBase-825516-5121,MBTA,1785583800,NorthBase-825516-5121,5121,Newburyport/Rockport Line,Outbound,Newburyport,1785587940,1785587705,1785587940,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,North Station,1785584700,1785584700,1785584700,1785584700,SCHEDULED,SCHEDULED,True
1785585360,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Porter,1785585300,1785585330,1785585300,1785585330,SCHEDULED,SCHEDULED,False
1785585630,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Belmont,1785585600,1785585608,1785585600,1785585608,SCHEDULED,SCHEDULED,False
1785585810,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Waverley,1785585720,1785585771,1785585720,1785585771,SCHEDULED,SCHEDULED,False
1785586110,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Waltham,1785586020,1785586073,1785586020,1785586073,SCHEDULED,SCHEDULED,False
1785586350,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Brandeis/Roberts,1785586200,1785586290,1785586200,1785586290,SCHEDULED,SCHEDULED,False
1785586530,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Kendal Green,1785586440,1785586477,1785586440,1785586477,SCHEDULED,SCHEDULED,False
1785586830,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Lincoln,1785586740,1785586794,1785586740,1785586794,SCHEDULED,SCHEDULED,False
1785587130,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Concord,1785587040,1785587096,1785587040,1785587096,SCHEDULED,SCHEDULED,False
1785587340,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,West Concord,1785587280,1785587313,1785587280,1785587313,SCHEDULED,SCHEDULED,False
1785587670,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,South Acton,1785587580,1785587627,1785587580,1785587627,SCHEDULED,SCHEDULED,False
1785588000,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Littleton/Route 495,1785588000,1785587966,1785588000,1785587966,SCHEDULED,SCHEDULED,False
1785588540,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Ayer,1785588480,1785588491,1785588480,1785588491,SCHEDULED,SCHEDULED,False
1785588840,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Shirley,1785588780,1785588801,1785588780,1785588801,SCHEDULED,SCHEDULED,False
1785589380,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,North Leominster,1785589320,1785589328,1785589320,1785589328,SCHEDULED,SCHEDULED,False
1785589860,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Fitchburg,1785589800,1785589824,1785589800,1785589824,SCHEDULED,SCHEDULED,False
1785590460,MBTA|20260801|5407|NorthBase-825566-5407,MBTA,1785584700,NorthBase-825566-5407,5407,Fitchburg Line,Outbound,Wachusett,1785590460,1785590418,1785590460,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Readville,1785584700,1785584700,1785584700,1785584700,SCHEDULED,SCHEDULED,True
1785585060,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Fairmount,1785584880,1785585055,1785584880,1785585055,SCHEDULED,SCHEDULED,False
1785585300,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Blue Hill Avenue,1785585060,1785585281,1785585060,1785585281,SCHEDULED,SCHEDULED,False
1785585480,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Morton Street,1785585180,1785585461,1785585180,1785585461,SCHEDULED,SCHEDULED,False
1785585570,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Talbot Avenue,1785585360,1785585562,1785585360,1785585612,SCHEDULED,SCHEDULED,False
1785585870,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Four Corners/Geneva,1785585540,1785585851,1785585540,1785585851,SCHEDULED,SCHEDULED,False
1785585960,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Uphams Corner,1785585720,1785585987,1785585720,1785585987,SCHEDULED,SCHEDULED,False
1785586080,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,Newmarket,1785585840,1785586066,1785585840,1785586116,SCHEDULED,SCHEDULED,False
1785586710,MBTA|20260801|6620|SouthBase-830425-6620,MBTA,1785584700,SouthBase-830425-6620,6620,Fairmount Line,Inbound,South Station,1785586500,1785586710,1785586500,,SCHEDULED,SCHEDULED,False
